% Model:              version04-chipAndSpace.mph
% Version:            COMSOL 6.1.0.252
% Date:               Aug 31 2023, 16:01
% Dimension:          1
% Nodes:              1965
% Expressions:        21
% Description:        Line graph
% x-coordinate (mm),Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction
12.241943566653903,0,3.328040335321197E22,6.65608067064287E22,9.984121005963419E22,1.3312161341286204E23,1.6640201676607387E23,1.9968242011926097E23,2.3296282347248756E23,2.6624322682572418E23,2.9952363017888846E23,3.3280403353211264E23,3.660844368853438E23,3.993648402385221E23,4.326452435917851E23,4.6592564694498116E23,4.992060502981731E23,5.3248645365144816E23,5.657668570046306E23,5.9904726035782236E23,6.323276637111111E23,6.656080670642906E23
12.283921451736305,0,3.3280407125424456E22,6.65608142508537E22,9.984122137627164E22,1.3312162850171222E23,1.66402035627136E23,1.996824427525366E23,2.3296284987797518E23,2.662432570034246E23,2.9952366412880135E23,3.328040712542383E23,3.660844783796819E23,3.9936488550507326E23,4.3264529263054805E23,4.659256997559564E23,4.9920610688136047E23,5.324865140068489E23,5.6576692113224334E23,5.990473282576461E23,6.323277353831473E23,6.656081425085394E23
12.314413675841053,0,3.3280408597613144E22,6.656081719523109E22,9.984122579283786E22,1.3312163439046695E23,1.6640204298807982E23,1.996824515856686E23,2.3296286018329643E23,2.662432687809341E23,2.9952367737849928E23,3.328040859761249E23,3.6608449457375715E23,3.993649031713372E23,4.326453117689993E23,4.659257203665986E23,4.9920612896419023E23,5.324865375618678E23,5.657669461594512E23,5.99047354757043E23,6.323277633547325E23,6.656081719523144E23
12.329758026960056,0,3.3280409985744435E22,6.656081997149364E22,9.984122995723114E22,1.3312163994299186E23,1.664020499287358E23,1.9968245991445577E23,2.3296286990021493E23,2.662432798859839E23,2.9952368987168052E23,3.32804099857437E23,3.660845098432026E23,3.9936491982891154E23,4.3264532981470725E23,4.659257398004357E23,4.992061497861604E23,5.3248655977196746E23,5.657669697576843E23,5.9904737974340694E23,6.323277897292266E23,6.656081997149382E23
12.339047797025978,0,3.328041282129499E22,6.65608256425946E22,9.984123846388318E22,1.3312165128519413E23,1.6640206410648898E23,1.996824769277597E23,2.3296288974906857E23,2.6624330257038843E23,2.995237153916356E23,3.3280412821294306E23,3.6608454103425805E23,3.993649538555195E23,4.3264536667686455E23,4.6592577949814324E23,4.9920619231941824E23,5.324866051407765E23,5.6576701796204266E23,5.990474307833164E23,6.32327843604688E23,6.656082564259515E23
12.346265996392692,0,3.3280413411910764E22,6.656082682382598E22,9.984124023573006E22,1.3312165364765676E23,1.6640206705956726E23,1.9968248047145334E23,2.3296289388337872E23,2.662433072953137E23,2.99523720707177E23,3.328041341191006E23,3.660845475310302E23,3.9936496094290675E23,4.326453743548683E23,4.659257877667634E23,4.9920620117865366E23,5.3248661459062705E23,5.657670280025095E23,5.9904744141439895E23,6.323278548263862E23,6.656082682382646E23
12.369304571269133,0,3.3280412338105128E22,6.656082467621488E22,9.984123701431336E22,1.3312164935243447E23,1.6640206169053897E23,1.9968247402862005E23,2.3296288636673938E23,2.662432987048691E23,2.995237110429265E23,3.328041233810437E23,3.660845357191687E23,3.993649480572401E23,4.3264536039539536E23,4.659257727334854E23,4.992061850715688E23,5.324865974097379E23,5.657670097478141E23,5.9904742208589775E23,6.323278344240806E23,6.656082467621517E23
12.38564363052848,0,3.328106757981115E22,6.656213515962698E22,9.984320273943162E22,1.3312427031925868E23,1.664053378990692E23,1.9968640547885653E23,2.3296747305868163E23,2.6624854063851756E23,2.99529608218281E23,3.3281067579810436E23,3.6609174337793576E23,3.993728109577131E23,4.3265387853757366E23,4.6593494611736956E23,4.992160136971592E23,5.324970812770347E23,5.657781488568178E23,5.99059216436606E23,6.323402840164959E23,6.656213515962726E23
12.420782502379879,0,3.3281231742776187E22,6.6562463485557096E22,9.984369522832655E22,1.3312492697111899E23,1.66406158713895E23,1.996873904566465E23,2.329686221994372E23,2.6624985394223808E23,2.995310856849667E23,3.328123174277558E23,3.660935491705517E23,3.9937478091329305E23,4.326560126561194E23,4.659372443988807E23,4.992184761416355E23,5.3249970788447596E23,5.657809396272246E23,5.990621713699791E23,6.323434031128326E23,6.656246348555753E23
12.423798466633759,0,3.3281943029813887E22,6.656388605963257E22,9.98458290894401E22,1.3312777211927E23,1.664097151490835E23,1.9969165817887352E23,2.3297360120870135E23,2.662555442385401E23,2.9953748726830625E23,3.328194302981335E23,3.661013733279666E23,3.993833163577471E23,4.326652593876098E23,4.659472024174096E23,4.992291454472011E23,5.3251108847708E23,5.6579303150686527E23,5.9907497453665746E23,6.323569175665495E23,6.656388605963302E23
12.470408901508467,0,3.3274540246907425E22,6.654908049381947E22,9.98236207407203E22,1.3309816098764366E23,1.6637270123455087E23,1.996472414814335E23,2.3292178172835523E23,2.6619632197528742E23,2.9947086222214714E23,3.327454024690674E23,3.6601994271599434E23,3.992944829628671E23,4.3256902320982564E23,4.658435634567169E23,4.991181037036037E23,5.3239264395057464E23,5.656671841974544E23,5.9894172444433924E23,6.322162646913247E23,6.654908049381987E23
12.4855424677711,0,3.326639876148626E22,6.653279752297723E22,9.979919628445704E22,1.3306559504595904E23,1.663319938074452E23,1.9959839256890697E23,2.328647913304073E23,2.661311900919182E23,2.993975888533569E23,3.3266398761485576E23,3.659303863763612E23,3.99196785137814E23,4.3246318389935035E23,4.657295826608206E23,4.9899598142228706E23,5.3226238018383615E23,5.655287789452948E23,5.9879517770675864E23,6.320615764683224E23,6.653279752297749E23
12.502042914540558,0,3.3266398465823917E22,6.653279693165247E22,9.979919539746976E22,1.3306559386330958E23,1.6633199232913332E23,1.9959839079493254E23,2.3286478926077142E23,2.661311877266194E23,2.9939758619239552E23,3.326639846582318E23,3.659303831240761E23,3.991967815898651E23,4.3246318005573976E23,4.657295785215479E23,4.989959769873518E23,5.322623754532383E23,5.655287739190353E23,5.9879517238483674E23,6.320615708507384E23,6.65327969316528E23
12.538051996244167,0,3.3266400459171842E22,6.6532800918348374E22,9.979920137751354E22,1.3306560183670128E23,1.6633200229587303E23,1.995984027550201E23,2.3286480321420614E23,2.661312036734027E23,2.9939760413252707E23,3.326640045917116E23,3.659304050509032E23,3.991968055100402E23,4.32463205969263E23,4.657296064284185E23,4.989960068875707E23,5.322624073468051E23,5.6552880780594955E23,5.9879520826509896E23,6.320616087243487E23,6.653280091834877E23
12.538831167828864,0,3.326640094311081E22,6.653280188622637E22,9.979920282933054E22,1.3306560377245725E23,1.6633200471556788E23,1.995984056586541E23,2.3286480660177912E23,2.6613120754491473E23,2.9939760848797807E23,3.3266400943110134E23,3.659304103742322E23,3.991968113173083E23,4.324632122604698E23,4.657296132035644E23,4.9899601414665536E23,5.32262415089829E23,5.6552881603291237E23,5.9879521697600084E23,6.320616179191894E23,6.653280188622674E23
12.55517417248847,0,3.3266401524035504E22,6.6532803048075495E22,9.979920457210419E22,1.3306560609615582E23,1.6633200762019105E23,1.9959840914420193E23,2.328648106682516E23,2.6613121219231188E23,2.993976137162994E23,3.3266401524034626E23,3.6593041676440274E23,3.991968182884039E23,4.3246321981248974E23,4.657296213365083E23,4.9899602286052506E23,5.322624243846233E23,5.6552882590863065E23,5.98795227432644E23,6.320616289567569E23,6.653280304807595E23
12.596796105608615,0,3.3266237509759563E22,6.653247501952362E22,9.979871252927638E22,1.3306495003905161E23,1.6633118754881094E23,1.9959742505854614E23,2.3286366256832006E23,2.6612990007810345E23,2.9939613758781594E23,3.326623750975873E23,3.6592861260736624E23,3.991948501170923E23,4.324610876269023E23,4.657273251366461E23,4.989935626463846E23,5.3225980015620643E23,5.655260376659383E23,5.9879227517567624E23,6.320585126855115E23,6.65324750195239E23
12.599767000938428,0,3.326623774932684E22,6.653247549865836E22,9.979871324797845E22,1.3306495099732127E23,1.663311887466475E23,1.9959742649595026E23,2.3286366424529125E23,2.661299019946427E23,2.9939613974392167E23,3.3266237749326E23,3.659286152426069E23,3.991948529919006E23,4.324610907412774E23,4.657273284905883E23,4.98993566239895E23,5.322598039892851E23,5.655260417385835E23,5.987922794878886E23,6.320585172372926E23,6.653247549865855E23
12.59996121088304,0,3.3266237896469833E22,6.65324757929443E22,9.979871368940746E22,1.3306495158589314E23,1.663311894823625E23,1.9959742737880827E23,2.328636652752922E23,2.6612990317178645E23,2.9939614106820846E23,3.326623789646899E23,3.659286168611798E23,3.991948547576166E23,4.324610926541362E23,4.6572733055059E23,4.989935684470399E23,5.3225980634357256E23,5.655260442400142E23,5.987922821364625E23,6.320585200330097E23,6.65324757929445E23
12.600586284606655,0,3.326623764173847E22,6.653247528348156E22,9.979871292521329E22,1.3306495056696785E23,1.663311882087058E23,1.9959742585041986E23,2.3286366349217293E23,2.661299011339359E23,2.9939613877562636E23,3.3266237641737654E23,3.659286140591346E23,3.991948517008398E23,4.324610893426287E23,4.657273269843516E23,4.989935646260696E23,5.322598022678714E23,5.655260399095811E23,5.9879227755129835E23,6.320585151931142E23,6.653247528348176E23
12.601740830632192,0,3.326623778236433E22,6.653247556473324E22,9.97987133470907E22,1.3306495112947113E23,1.6633118891183498E23,1.9959742669417495E23,2.3286366447655387E23,2.661299022589424E23,2.9939614004125883E23,3.326623778236355E23,3.659286156060189E23,3.991948533883499E23,4.324610911707653E23,4.657273289531138E23,4.989935667354574E23,5.322598045178845E23,5.655260423002207E23,5.987922800825633E23,6.320585178650051E23,6.653247556473343E23
12.608028869999751,0,3.3266238487929557E22,6.653247697586362E22,9.97987154637864E22,1.3306495395173192E23,1.6633119243966072E23,1.995974309275659E23,2.3286366941551054E23,2.6612990790346394E23,2.993961463913454E23,3.3266238487928735E23,3.659286233672358E23,3.991948618551318E23,4.3246110034311194E23,4.65727338831027E23,4.989935773189349E23,5.322598158069277E23,5.655260542948289E23,5.9879229278273636E23,6.320585312707431E23,6.653247697586379E23
12.632157036551488,0,3.3266240877731884E22,6.653248175546833E22,9.979872263319347E22,1.3306496351094129E23,1.6633120438867333E23,1.995974452663805E23,2.3286368614412724E23,2.6612992702188272E23,2.99396167899567E23,3.326624087773112E23,3.659286496550627E23,3.9919489053276104E23,4.324611314105447E23,4.657273722882601E23,4.989936131659702E23,5.3225985404376517E23,5.65526094921468E23,5.98792335799179E23,6.320585766769882E23,6.653248175546884E23
12.637323292435184,0,3.32662408843101E22,6.653248176862475E22,9.979872265292805E22,1.3306496353725437E23,1.663312044215643E23,1.9959744530584956E23,2.328636861901745E23,2.661299270745089E23,2.9939616795877134E23,3.3266240884309415E23,3.659286497274239E23,3.9919489061169925E23,4.324611314960604E23,4.6572737238035455E23,4.989936132646442E23,5.322598541490175E23,5.655260950332992E23,5.987923359175873E23,6.32058576801975E23,6.653248176862519E23
12.6490200578075,0,3.3266242074585342E22,6.6532484149175155E22,9.979872622375374E22,1.3306496829835497E23,1.6633121037294005E23,1.995974524475009E23,2.3286369452209983E23,2.6612993659671012E23,2.993961786712475E23,3.326624207458449E23,3.659286628204501E23,3.991949048950019E23,4.324611469696372E23,4.6572738904420576E23,4.9899363111877257E23,5.322598731934199E23,5.65526115267976E23,5.987923573425401E23,6.320585994172037E23,6.65324841491756E23
12.65418631369115,0,3.326613275198557E22,6.653226550397577E22,9.979839825595468E22,1.3306453100795618E23,1.6633066375994127E23,1.995967965119023E23,2.3286292926390245E23,2.6612906201591246E23,2.9939519476784975E23,3.326613275198478E23,3.659274602718535E23,3.991935930238046E23,4.324597257758402E23,4.657258585278099E23,4.989919912797757E23,5.322581240318247E23,5.6552425678378116E23,5.9879038953574506E23,6.32056522287808E23,6.653226550397605E23
12.682875337561926,0,3.3266135448172557E22,6.6532270896349685E22,9.979840634451548E22,1.3306454179270425E23,1.663306772408765E23,1.9959681268902454E23,2.32862948137211E23,2.661290835854086E23,2.9939521903353252E23,3.326613544817182E23,3.6592748992990954E23,3.991936253780491E23,4.324597608262709E23,4.6572589627442765E23,4.9899203172258015E23,5.32258167170817E23,5.6552430261896086E23,5.9879043806711195E23,6.32056573515362E23,6.653227089635004E23
12.700530368905474,0,3.3266132964030477E22,6.653226592806559E22,9.979839889208937E22,1.3306453185613585E23,1.663306648201664E23,1.9959679778417226E23,2.3286293074821674E23,2.6612906371227197E23,2.9939519667625474E23,3.3266132964029796E23,3.659274626043474E23,3.991935955683445E23,4.3245972853242504E23,4.657258614964389E23,4.9899199446045005E23,5.322581274245434E23,5.6552426038854694E23,5.987903933525549E23,6.320565263166622E23,6.6532265928066E23
12.718791906311843,0,3.3266132440797415E22,6.653226488159958E22,9.979839732239062E22,1.3306452976320384E23,1.6633066220400142E23,1.995967946447742E23,2.3286292708558564E23,2.6612905952640785E23,2.993951919671565E23,3.3266132440796666E23,3.659274568487837E23,3.991935892895484E23,4.3245972173039534E23,4.657258541711774E23,4.989919866119546E23,5.3225811905281535E23,5.6552425149358404E23,5.987903839343605E23,6.320565163752342E23,6.653226488160006E23
12.733285215708772,0,3.326629438055675E22,6.653258876111798E22,9.979888314166813E22,1.3306517752224051E23,1.6633147190279747E23,1.995977662833295E23,2.328640606639001E23,2.6613035504448133E23,2.99396649424991E23,3.3266294380556025E23,3.6592923818613555E23,3.9919553256665904E23,4.324618269472646E23,4.657281213278056E23,4.9899441570834326E23,5.3226071008896205E23,5.65527004469493E23,5.987932988500263E23,6.320595932306603E23,6.653258876111856E23
12.74237373327342,0,3.32662944033984E22,6.653258880680126E22,9.979888321019314E22,1.3306517761360742E23,1.663314720170058E23,1.9959776642037975E23,2.3286406082379243E23,2.6613035522721507E23,2.9939664963056544E23,3.326629440339769E23,3.6592923843739376E23,3.9919553284075956E23,4.324618272442075E23,4.657281216475907E23,4.989944160509686E23,5.322607104544297E23,5.655270048578002E23,5.987932992611764E23,6.320595936646512E23,6.653258880680182E23
12.762953534084097,0,3.326629528066255E22,6.653259056132961E22,9.979888584198583E22,1.3306518112266417E23,1.663314764033267E23,1.9959777168396515E23,2.3286406696464144E23,2.6613036224532867E23,2.9939665752594296E23,3.32662952806618E23,3.6592924808730024E23,3.991955433679304E23,4.3246183864864235E23,4.657281339292887E23,4.989944292099308E23,5.322607244906567E23,5.6552701977129156E23,5.98793315051932E23,6.320596103326722E23,6.653259056133016E23
12.765599807000292,0,3.3266295892560163E22,6.653259178512499E22,9.97988876776786E22,1.3306518357025488E23,1.66331479462815E23,1.9959777535535077E23,2.3286407124792475E23,2.6613036714051E23,2.9939666303302213E23,3.326629589255947E23,3.659292548181751E23,3.9919555071070154E23,4.3246184660331075E23,4.657281424958557E23,4.989944383883946E23,5.322607342810195E23,5.655270301735509E23,5.987933260660886E23,6.320596219587279E23,6.653259178512555E23
12.76687331048819,0,3.3266295512808907E22,6.653259102562267E22,9.979888653842494E22,1.3306518205125E23,1.6633147756405903E23,1.9959777307684344E23,2.328640685896662E23,2.6613036410250025E23,2.9939665961526137E23,3.326629551280822E23,3.6592925064091116E23,3.9919554615368695E23,4.32461841666545E23,4.657281371793386E23,4.989944326921261E23,5.32260728205E23,5.6552702371777964E23,5.987933192305664E23,6.320596147434545E23,6.653259102562317E23
12.825751636899755,0,3.325963378656796E22,6.651926757314076E22,9.977890135970206E22,1.3303853514628624E23,1.6629816893285384E23,1.995578027193979E23,2.3281743650597998E23,2.660770702925726E23,2.9933670407909283E23,3.32596337865673E23,3.658559716522606E23,3.991156054387959E23,4.3237523922541447E23,4.656348730119659E23,4.988945067985137E23,5.3215414058514495E23,5.654137743716852E23,5.9867340815823096E23,6.319330419448751E23,6.6519267573141E23
12.842760734029216,0,3.3259633510149867E22,6.651926702030435E22,9.97789005304479E22,1.3303853404061343E23,1.6629816755076316E23,1.9955780106088895E23,2.3281743457105205E23,2.660770680812271E23,2.9933670159132926E23,3.325963351014915E23,3.6585596861166086E23,3.991156021217781E23,4.323752356319765E23,4.656348691421103E23,4.988945026522407E23,5.321541361624537E23,5.654137696725755E23,5.986734031827033E23,6.319330366929302E23,6.651926702030474E23
12.85634250904751,0,3.3260344763463867E22,6.652068952693216E22,9.978103429038955E22,1.3304137905386909E23,1.6630172381733303E23,1.995620685807722E23,2.3282241334424964E23,2.660827581077384E23,2.9934310287115458E23,3.3260344763463103E23,3.658637923981145E23,3.9912413716154456E23,4.3238448192505756E23,4.6564482668850566E23,4.989051714519498E23,5.3216551621547636E23,5.654258609789126E23,5.986862057423538E23,6.319465505058967E23,6.65206895269327E23
12.90128541142858,0,3.3260344063156506E22,6.652068812631768E22,9.978103218946759E22,1.3304137625263996E23,1.663017203157964E23,1.995620643789285E23,2.3282240844209866E23,2.660827525052801E23,2.993430965683895E23,3.3260344063155734E23,3.658637846947347E23,3.99124128757857E23,4.323844728210638E23,4.656448168842031E23,4.9890516094734054E23,5.3216550501055986E23,5.6542584907368824E23,5.986861931368216E23,6.319465372000566E23,6.6520688126318E23
12.902933869618256,0,3.3260344450198024E22,6.652068890040063E22,9.97810333505922E22,1.3304137780080599E23,1.663017222510042E23,1.9956206670117772E23,2.3282241115138936E23,2.6608275560161208E23,2.9934310005176333E23,3.326034445019722E23,3.658637889521909E23,3.9912413340235544E23,4.323844778526037E23,4.6564482230278477E23,4.9890516675296306E23,5.3216551120322396E23,5.6542585565339487E23,5.986862001035698E23,6.319465445538458E23,6.652068890040113E23
